6.42,0.0025933,-0.15782
6.44,-0.00056837,-0.15802
6.46,-0.0037277,-0.15759
6.48,-0.0068722,-0.15653
6.5,-0.0099891,-0.15485
6.52,-0.013066,-0.15254
6.54,-0.016091,-0.14963
6.56,-0.019051,-0.14611
6.58,-0.021935,-0.14201
6.6,-0.024732,-0.13735
6.62,-0.027429,-0.13213
6.64,-0.030017,-0.12639
6.66,-0.032485,-0.12014
6.68,-0.034823,-0.11341
6.7,-0.037021,-0.10622
6.72,-0.039071,-0.098613
6.74,-0.040966,-0.090609
6.76,-0.042696,-0.082243
6.78,-0.044255,-0.073548
6.8,-0.045638,-0.064558
6.82,-0.046838,-0.055311
6.84,-0.04785,-0.045842
6.86,-0.048671,-0.03619
6.88,-0.049298,-0.026393
6.9,-0.049727,-0.016491
6.92,-0.049957,-0.0065222
6.94,-0.049988,0.0034724
6.96,-0.049819,0.013453
6.98,-0.04945,0.02338
7,-0.048883,0.033213
7.02,-0.048121,0.042914
7.04,-0.047167,0.052442
7.06,-0.046024,0.061761
7.08,-0.044696,0.070833
7.1,-0.04319,0.079622
7.12,-0.041511,0.088092
7.14,-0.039667,0.09621
7.16,-0.037663,0.10394
7.18,-0.035509,0.11126
7.2,-0.033213,0.11813
7.22,-0.030784,0.12453
7.24,-0.028231,0.13043
7.26,-0.025566,0.13581
7.28,-0.022799,0.14065
7.3,-0.01994,0.14492
7.32,-0.017002,0.14862
7.34,-0.013996,0.15172
7.36,-0.010933,0.15421
7.38,-0.0078271,0.15609
7.4,-0.0046897,0.15734
7.42,-0.0015336,0.15796
7.44,0.0016287,0.15795
7.46,0.0047845,0.15731
7.48,0.0079211,0.15604
7.5,0.011026,0.15414
7.52,0.014087,0.15163
7.54,0.017091,0.14852
7.56,0.020027,0.1448
7.58,0.022883,0.14051
7.6,0.025648,0.13566
7.62,0.02831,0.13026
7.64,0.030859,0.12435
7.66,0.033284,0.11793
7.68,0.035576,0.11105
7.7,0.037726,0.10372
7.72,0.039724,0.095971
7.74,0.041564,0.087842
7.76,0.043238,0.079362
7.78,0.044739,0.070564
7.8,0.046061,0.061484
7.82,0.047198,0.052158
7.84,0.048147,0.042624
7.86,0.048903,0.032919
7.88,0.049464,0.023082
7.9,0.049827,0.013153
7.92,0.04999,0.0031715
7.94,0.049953,-0.0068228
7.96,0.049717,-0.01679
7.98,0.049282,-0.02669
8,0.048649,-0.036483
8.02,0.047822,-0.04613
8.04,0.046804,-0.055593
8.06,0.045599,-0.064833
8.08,0.044211,-0.073814
8.1,0.042646,-0.0825
8.12,0.040911,-0.090855
8.14,0.039012,-0.098848
8.16,0.036957,-0.10644
8.18,0.034754,-0.11362
8.2,0.032412,-0.12033
8.22,0.029941,-0.12657
8.24,0.02735,-0.1323
8.26,0.024649,-0.1375
8.28,0.02185,-0.14215
8.3,0.018963,-0.14623
8.32,0.016001,-0.14972
8.34,0.012974,-0.15262
8.36,0.0098958,-0.15491
8.38,0.0067779,-0.15658
8.4,0.0036328,-0.15762
8.42,0.00047318,-0.15803
8.44,-0.0026883,-0.15781
8.46,-0.0058391,-0.15695
8.48,-0.0089665,-0.15547
8.5,-0.012058,-0.15337
8.52,-0.015101,-0.15065
8.54,-0.018084,-0.14734
8.56,-0.020995,-0.14343
8.58,-0.023821,-0.13895
8.6,-0.026553,-0.13391
8.62,-0.029178,-0.12834
8.64,-0.031686,-0.12225
8.66,-0.034068,-0.11567
8.68,-0.036313,-0.10864
8.7,-0.038413,-0.10116
8.72,-0.04036,-0.093286
8.74,-0.042145,-0.085036
8.76,-0.043761,-0.076445
8.78,-0.045202,-0.067549
8.8,-0.046463,-0.058383
8.82,-0.047538,-0.048983
8.84,-0.048422,-0.039387
8.86,-0.049113,-0.029633
8.88,-0.049608,-0.019761
8.9,-0.049904,-0.0098098
8.92,-0.05,0.00018053
8.94,-0.049896,0.01017
8.96,-0.049593,0.020119
8.98,-0.049092,0.029988
9,-0.048394,0.039736
9.02,-0.047502,0.049326
9.04,-0.046421,0.058718
9.06,-0.045153,0.067875
9.08,-0.043706,0.076761
9.1,-0.042083,0.08534
9.12,-0.040292,0.093578
9.14,-0.03834,0.10144
9.16,-0.036234,0.1089
9.18,-0.033984,0.11592
9.2,-0.031598,0.12248
9.22,-0.029085,0.12855
9.24,-0.026456,0.1341
9.26,-0.023721,0.13912
9.28,-0.020891,0.14358
9.3,-0.017978,0.14747
