   7.6000003609806299E-002   4.8562758193232615E-002  -3.7642364265700994E-002   1.4169476086258874E-004   2.3583414833343815E-003
   7.7000003657303751E-002   4.8524873013368587E-002  -3.8127991863462975E-002   1.4537437852027690E-004   2.3546633009635469E-003
   7.8000003704801202E-002   4.8486502395309640E-002  -3.8613240609413971E-002   1.4909823725778646E-004   2.3509409145303674E-003
   7.9000003752298653E-002   4.8447646720334796E-002  -3.9098105649171870E-002   1.5286618881326421E-004   2.3471744727383667E-003
   8.0000003799796104E-002   4.8408306374575556E-002  -3.9582582132167352E-002   1.5667808315966274E-004   2.3433641260547726E-003
   8.1000003847293556E-002   4.8368481749012059E-002  -4.0066665211692422E-002   1.6053376851072389E-004   2.3395100267045127E-003
   8.2000003894791007E-002   4.8328173239469183E-002  -4.0550350044948870E-002   1.6443309132703246E-004   2.3356123286641453E-003
   8.3000003942288458E-002   4.8287381246612644E-002  -4.1033631793096756E-002   1.6837589632214041E-004   2.3316711876557187E-003
   8.4000003989785910E-002   4.8246106175944985E-002  -4.1516505621302775E-002   1.7236202646876079E-004   2.3276867611405566E-003
   8.5000004037283361E-002   4.8204348437801553E-002  -4.1998966698788665E-002   1.7639132300503141E-004   2.3236592083129811E-003
   8.6000004084780812E-002   4.8162108447346426E-002  -4.2481010198879510E-002   1.8046362544084802E-004   2.3195886900939581E-003
   8.7000004132278264E-002   4.8119386624568279E-002  -4.2962631299052034E-002   1.8457877156426655E-004   2.3154753691246805E-003
   8.8000004179775715E-002   4.8076183394276217E-002  -4.3443825180982852E-002   1.8873659744797440E-004   2.3113194097600805E-003
   8.9000004227273166E-002   4.8032499186095541E-002  -4.3924587030596665E-002   1.9293693745583044E-004   2.3071209780622689E-003
   9.0000004274770617E-002   4.7988334434463473E-002  -4.4404912038114433E-002   1.9717962424947331E-004   2.3028802417939128E-003
   9.1000004322268069E-002   4.7943689578624847E-002  -4.4884795398101487E-002   2.0146448879499802E-004   2.2985973704115407E-003
   9.2000004369765520E-002   4.7898565062627740E-002  -4.5364232309515598E-002   2.0579136036970010E-004   2.2942725350587828E-003
   9.3000004417262971E-002   4.7852961335319043E-002  -4.5843217975755031E-002   2.1016006656888789E-004   2.2899059085595393E-003
   9.4000004464760423E-002   4.7806878850340011E-002  -4.6321747604706510E-002   2.1457043331276189E-004   2.2854976654110870E-003
   9.5000004512257874E-002   4.7760318066121743E-002  -4.6799816408793181E-002   2.1902228485336109E-004   2.2810479817771149E-003
   9.6000004559755325E-002   4.7713279445880621E-002  -4.7277419605022492E-002   2.2351544378157608E-004   2.2765570354806941E-003
   9.7000004607252777E-002   4.7665763457613704E-002  -4.7754552415034054E-002   2.2804973103422924E-004   2.2720250059971819E-003
   9.8000004654750228E-002   4.7617770574094075E-002  -4.8231210065147460E-002   2.3262496590122024E-004   2.2674520744470597E-003
   9.9000004702247679E-002   4.7569301272866134E-002  -4.8707387786410025E-002   2.3724096603273829E-004   2.2628384235887037E-003
  0.10000000474974513        4.7520356036240836E-002  -4.9183080814644516E-002   2.4189754744653960E-004   2.2581842378110910E-003
  0.10100000479724258        4.7470935351290905E-002  -4.9658284390496799E-002   2.4659452453529052E-004   2.2534897031264408E-003
  0.10200000484474003        4.7421039709846000E-002  -5.0132993759483470E-002   2.5133171007397513E-004   2.2487550071627910E-003
  0.10300000489223748        4.7370669608487785E-002  -5.0607204172039427E-002   2.5610891522736867E-004   2.2439803391565085E-003
  0.10400000493973494        4.7319825548545025E-002  -5.1080910883565388E-002   2.6092594955757446E-004   2.2391658899447347E-003
  0.10500000498723239        4.7268508036088557E-002  -5.1554109154475343E-002   2.6578262103162548E-004   2.2343118519577683E-003
  0.10600000503472984        4.7216717581926283E-002  -5.2026794250244007E-002   2.7067873602914974E-004   2.2294184192113865E-003
  0.10700000508222729        4.7164454701598080E-002  -5.2498961441454169E-002   2.7561409935009920E-004   2.2244857872990970E-003
  0.10800000512972474        4.7111719915370665E-002  -5.2970606003844012E-002   2.8058851422254212E-004   2.2195141533843327E-003
  0.10900000517722219        4.7058513748232410E-002  -5.3441723218354394E-002   2.8560178231051803E-004   2.2145037161925788E-003
  0.11000000522471964        4.7004836729888123E-002  -5.3912308371176047E-002   2.9065370372195553E-004   2.2094546760034394E-003
  0.11100000527221709        4.6950689394753775E-002  -5.4382356753796761E-002   2.9574407701665252E-004   2.2043672346426448E-003
  0.11200000531971455        4.6896072281951175E-002  -5.4851863663048478E-002   3.0087269921431832E-004   2.1992415954739893E-003
  0.11300000536721200        4.6840985935302615E-002  -5.5320824401154371E-002   3.0603936580267757E-004   2.1940779633912175E-003
  0.11400000541470945        4.6785430903325424E-002  -5.5789234275775819E-002   3.1124387074563494E-004   2.1888765448098376E-003
  0.11500000546220690        4.6729407739226549E-002  -5.6257088600059388E-002   3.1648600649150210E-004   2.1836375476588861E-003
  0.11600000550970435        4.6672917000897013E-002  -5.6724382692683706E-002   3.2176556398128394E-004   2.1783611813726215E-003
  0.11700000555720180        4.6615959250906371E-002  -5.7191111877906313E-002   3.2708233265702614E-004   2.1730476568821632E-003
  0.11800000560469925        4.6558535056497111E-002  -5.7657271485610451E-002   3.3243610047022266E-004   2.1676971866070706E-003
  0.11900000565219671        4.6500644989579003E-002  -5.8122856851351774E-002   3.3782665389028231E-004   2.1623099844468589E-003
  0.12000000569969416        4.6442289626723393E-002  -5.8587863316405052E-002   3.4325377791305587E-004   2.1568862657724594E-003
  0.12100000574719161        4.6383469549157487E-002  -5.9052286227810752E-002   3.4871725606942067E-004   2.1514262474176199E-003
  0.12200000579468906        4.6324185342758527E-002  -5.9516120938421617E-002   3.5421687043392543E-004   2.1459301476702440E-003
  0.12300000584218651        4.6264437598047978E-002  -5.9979362806949169E-002   3.5975240163349216E-004   2.1403981862636754E-003
  0.12400000588968396        4.6204226910185650E-002  -6.0442007198010135E-002   3.6532362885617712E-004   2.1348305843679237E-003
  0.12500000593718141        4.6143553878963746E-002  -6.0904049482172852E-002   3.7093032985998850E-004   2.1292275645808300E-003
  0.12600000598467886        4.6082419108800912E-002  -6.1365485036003573E-002   3.7657228098176204E-004   2.1235893509191795E-003
  0.12700000603217632        4.6020823208736204E-002  -6.1826309242112742E-002   3.8224925714609324E-004   2.1179161688097527E-003
  0.12800000607967377        4.5958766792423021E-002  -6.2286517489201186E-002   3.8796103187432635E-004   2.1122082450803249E-003
  0.12900000612717122        4.5896250478122999E-002  -6.2746105172106270E-002   3.9370737729359906E-004   2.1064658079506058E-003
  0.13000000617466867        4.5833274888699843E-002  -6.3205067691847971E-002   3.9948806414594434E-004   2.1006890870231237E-003
  0.13100000622216612        4.5769840651613117E-002  -6.3663400455674923E-002   4.0530286179744619E-004   2.0948783132740565E-003
  0.13200000626966357        4.5705948398912004E-002  -6.4121098877110330E-002   4.1115153824745123E-004   2.0890337190440068E-003
  0.13300000631716102        4.5641598767229008E-002  -6.4578158375997896E-002   4.1703386013783539E-004   2.0831555380287207E-003
  0.13400000636465847        4.5576792397773597E-002  -6.5034574378547649E-002   4.2294959276232457E-004   2.0772440052697532E-003
  0.13500000641215593        4.5511529936325831E-002  -6.5490342317381725E-002   4.2889850007586959E-004   2.0712993571450821E-003
  0.13600000645965338        4.5445812033229914E-002  -6.5945457631580051E-002   4.3488034470407400E-004   2.0653218313596649E-003
  0.13700000650715083        4.5379639343387727E-002  -6.6399915766725992E-002   4.4089488795267639E-004   2.0593116669359434E-003
  0.13800000655464828        4.5313012526252285E-002  -6.6853712174951951E-002   4.4694188981708494E-004   2.0532691042042966E-003
  0.13900000660214573        4.5245932245821172E-002  -6.7306842314984835E-002   4.5302110899196374E-004   2.0471943847934402E-003
  0.14000000664964318        4.5178399170629935E-002  -6.7759301652191545E-002   4.5913230288087317E-004   2.0410877516207756E-003
  0.14100000669714063        4.5110413973745399E-002  -6.8211085658624326E-002   4.6527522760595960E-004   2.0349494488826839E-003
  0.14200000674463809        4.5041977332758984E-002  -6.8662189813066099E-002   4.7144963801769871E-004   2.0287797220447743E-003
  0.14300000679213554        4.4973089929779934E-002  -6.9112609601075708E-002   4.7765528770468858E-004   2.0225788178320735E-003
  0.14400000683963299        4.4903752451428532E-002  -6.9562340515033072E-002   4.8389192900349264E-004   2.0163469842191741E-003
  0.14500000688713044        4.4833965588829225E-002  -7.0011378054184309E-002   4.9015931300853488E-004   2.0100844704203230E-003
  0.14600000693462789        4.4763730037603776E-002  -7.0459717724686816E-002   4.9645718958204305E-004   2.0037915268794706E-003
  0.14700000698212534        4.4693046497864319E-002  -7.0907355039654174E-002   5.0278530736404183E-004   1.9974684052602621E-003
  0.14800000702962279        4.4621915674206362E-002  -7.1354285519201088E-002   5.0914341378239505E-004   1.9911153584359835E-003
  0.14900000707712024        4.4550338275701776E-002  -7.1800504690488237E-002   5.1553125506289654E-004   1.9847326404794589E-003
  0.15000000712461770        4.4478315015891730E-002  -7.2246008087767016E-002   5.2194857623940943E-004   1.9783205066528997E-003
  0.15100000717211515        4.4405846612779569E-002  -7.2690791252424211E-002   5.2839512116405196E-004   1.9718792133977068E-003
  0.15200000721961260        4.4332933788823671E-002  -7.3134849733026669E-002   5.3487063251743243E-004   1.9654090183242236E-003
  0.15300000726711005        4.4259577270930231E-002  -7.3578179085365791E-002   5.4137485181892980E-004   1.9589101802014439E-003
  0.15400000731460750        4.4185777790446010E-002  -7.4020774872502068E-002   5.4790751943702154E-004   1.9523829589466718E-003
  0.15500000736210495        4.4111536083151062E-002  -7.4462632664809458E-002   5.5446837459965730E-004   1.9458276156151381E-003
  0.15600000740960240        4.4036852889251382E-002  -7.4903748040019688E-002   5.6105715540467828E-004   1.9392444123895677E-003
  0.15700000745709985        4.3961728953371540E-002  -7.5344116583266577E-002   5.6767359883028222E-004   1.9326336125697055E-003
  0.15800000750459731        4.3886165024547251E-002  -7.5783733887130181E-002   5.7431744074553292E-004   1.9259954805617944E-003
  0.15900000755209476        4.3810161856217888E-002  -7.6222595551680913E-002   5.8098841592091452E-004   1.9193302818680089E-003
  0.16000000759959221        4.3733720206219004E-002  -7.6660697184523577E-002   5.8768625803892966E-004   1.9126382830758485E-003
  0.16100000764708966        4.3656840836774749E-002  -7.7098034400841342E-002   5.9441069970474106E-004   1.9059197518474834E-003
  0.16200000769458711        4.3579524514490278E-002  -7.7534602823439602E-002   6.0116147245685664E-004   1.8991749569090592E-003
  0.16300000774208456        4.3501772010344122E-002  -7.7970398082789813E-002   6.0793830677785792E-004   1.8924041680399592E-003
  0.16400000778958201        4.3423584099680466E-002  -7.8405415817073221E-002   6.1474093210516910E-004   1.8856076560620223E-003
  0.16500000783707947        4.3344961562201453E-002  -7.8839651672224509E-002   6.2156907684187009E-004   1.8787856928287215E-003
  0.16600000788457692        4.3265905181959378E-002  -7.9273101301975374E-002   6.2842246836754929E-004   1.8719385512142993E-003
  0.16700000793207437        4.3186415747348897E-002  -7.9705760367898046E-002   6.3530083304919873E-004   1.8650665051028648E-003
  0.16800000797957182        4.3106494051099148E-002  -8.0137624539448699E-002   6.4220389625214860E-004   1.8581698293774463E-003
  0.16900000802706927        4.3026140890265852E-002  -8.0568689494010803E-002   6.4913138235104390E-004   1.8512487999090071E-003
  0.17000000807456672        4.2945357066223350E-002  -8.0998950916938386E-002   6.5608301474085807E-004   1.8443036935454197E-003
  0.17100000812206417        4.2864143384656640E-002  -8.1428404501599216E-002   6.6305851584794802E-004   1.8373347881004037E-003
  0.17200000816956162        4.2782500655553307E-002  -8.1857045949417909E-002   6.7005760714114774E-004   1.8303423623424191E-003
  0.17300000821705908        4.2700429693195478E-002  -8.2284870969918947E-002   6.7708000914289915E-004   1.8233266959835300E-003
  0.17400000826455653        4.2617931316151672E-002  -8.2711875280769662E-002   6.8412544144042290E-004   1.8162880696682214E-003
  0.17500000831205398        4.2535006347268652E-002  -8.3138054607823045E-002   6.9119362269692407E-004   1.8092267649621845E-003
  0.17600000835955143        4.2451655613663208E-002  -8.3563404685160561E-002   6.9828427066283771E-004   1.8021430643410631E-003
  0.17700000840704888        4.2367879946713927E-002  -8.3987921255134851E-002   7.0539710218710900E-004   1.7950372511791640E-003
  0.17800000845454633        4.2283680182052877E-002  -8.4411600068412349E-002   7.1253183322851068E-004   1.7879096097381311E-003
  0.17900000850204378        4.2199057159557289E-002  -8.4834436884015790E-002   7.1968817886699523E-004   1.7807604251555832E-003
  0.18000000854954123        4.2114011723341158E-002  -8.5256427469366694E-002   7.2686585331508346E-004   1.7735899834337165E-003
  0.18100000859703869        4.2028544721746851E-002  -8.5677567600327714E-002   7.3406456992928680E-004   1.7663985714278750E-003
  0.18200000864453614        4.1942657007336619E-002  -8.6097853061244928E-002   7.4128404122156505E-004   1.7591864768350836E-003
  0.18300000869203359        4.1856349436884113E-002  -8.6517279644990050E-002   7.4852397887081726E-004   1.7519539881825491E-003
  0.18400000873953104        4.1769622871365826E-002  -8.6935843153002512E-002   7.5578409373440588E-004   1.7447013948161270E-003
  0.18500000878702849        4.1682478175952511E-002  -8.7353539395331511E-002   7.6306409585971430E-004   1.7374289868887574E-003
  0.18600000883452594        4.1594916220000534E-002  -8.7770364190677977E-002   7.7036369449573808E-004   1.7301370553488636E-003
  0.18700000888202339        4.1506937877043230E-002  -8.8186313366436384E-002   7.7768259810470522E-004   1.7228258919287261E-003
  0.18800000892952085        4.1418544024782157E-002  -8.8601382758736538E-002   7.8502051437373066E-004   1.7154957891328177E-003
  0.18900000897701830        4.1329735545078371E-002  -8.9015568212485269E-002   7.9237715022650119E-004   1.7081470402261145E-003
  0.19000000902451575        4.1240513323943601E-002  -8.9428865581408015E-002   7.9975221183499077E-004   1.7007799392223697E-003
  0.19100000907201320        4.1150878251531416E-002  -8.9841270728090325E-002   8.0714540463120560E-004   1.6933947808723613E-003
  0.19200000911951065        4.1060831222128363E-002  -9.0252779524019305E-002   8.1455643331896027E-004   1.6859918606521114E-003
  0.19300000916700810        4.0970373134145019E-002  -9.0663387849624896E-002   8.2198500188568194E-004   1.6785714747510720E-003
  0.19400000921450555        4.0879504890107041E-002  -9.1073091594321171E-002   8.2943081361424350E-004   1.6711339200602855E-003
  0.19500000926200300        4.0788227396646157E-002  -9.1481886656547440E-002   8.3689357109482509E-004   1.6636794941605160E-003
  0.19600000930950046        4.0696541564491130E-002  -9.1889768943809347E-002   8.4437297623680442E-004   1.6562084953103541E-003
  0.19700000935699791        4.0604448308458670E-002  -9.2296734372719819E-002   8.5186873028067305E-004   1.6487212224342920E-003
  0.19800000940449536        4.0511948547444283E-002  -9.2702778869039951E-002   8.5938053380997970E-004   1.6412179751107729E-003
  0.19900000945199281        4.0419043204413141E-002  -9.3107898367719780E-002   8.6690808676330054E-004   1.6336990535602161E-003
  0.20000000949949026        4.0325733206390824E-002  -9.3512088812939015E-002   8.7445108844623584E-004   1.6261647586330115E-003
  0.20100000954698771        4.0232019484454117E-002  -9.3915346158147617E-002   8.8200923754343089E-004   1.6186153917974956E-003
  0.20200000959448516        4.0137902973721697E-002  -9.4317666366106306E-002   8.8958223213062221E-004   1.6110512551278970E-003
  0.20300000964198261        4.0043384613344800E-002  -9.4719045408926991E-002   8.9716976968670843E-004   1.6034726512922592E-003
  0.20400000968948007        3.9948465346497854E-002  -9.5119479268113094E-002   9.0477154710584605E-004   1.5958798835403400E-003
  0.20500000973697752        3.9853146120369082E-002  -9.5518963934599785E-002   9.1238726070956685E-004   1.5882732556914891E-003
  0.20600000978447497        3.9757427886151012E-002  -9.5917495408794129E-002   9.2001660625891976E-004   1.5806530721224981E-003
  0.20700000983197242        3.9661311599031024E-002  -9.6315069700615083E-002   9.2765927896663446E-004   1.5730196377554328E-003
  0.20800000987946987        3.9564798218181811E-002  -9.6711682829533505E-002   9.3531497350930748E-004   1.5653732580454425E-003
  0.20900000992696732        3.9467888706751789E-002  -9.7107330824611982E-002   9.4298338403961087E-004   1.5577142389685454E-003
  0.21000000997446477        3.9370584031855491E-002  -9.7502009724544564E-002   9.5066420419851860E-004   1.5500428870093945E-003
  0.21100001002196223        3.9272885164563925E-002  -9.7895715577696468E-002   9.5835712712755811E-004   1.5423595091490253E-003
  0.21200001006945968        3.9174793079894882E-002  -9.8288444442143616E-002   9.6606184548107832E-004   1.5346644128525799E-003
  0.21300001011695713        3.9076308756803201E-002  -9.8680192385712087E-002   9.7377805143853855E-004   1.5269579060570146E-003
  0.21400001016445458        3.8977433178170998E-002  -9.9070955486017548E-002   9.8150543671681758E-004   1.5192402971587853E-003
  0.21500001021195203        3.8878167330797866E-002  -9.9460729830504455E-002   9.8924369258253939E-004   1.5115118950015185E-003
  0.21600001025944948        3.8778512205391011E-002  -9.9849511516485273E-002   9.9699250986441841E-004   1.5037730088636595E-003
  0.21700001030694693        3.8678468796555371E-002 -0.10023729665117954        1.0047515789656221E-003   1.4960239484461074E-003
  0.21800001035444438        3.8578038102783700E-002 -0.10062408135175284        1.0125205898761495E-003   1.4882650238598309E-003
  0.21900001040194184        3.8477221126446602E-002 -0.10100986174535569        1.0202992321852301E-003   1.4804965456134687E-003
  0.22000001044943929        3.8376018873782496E-002 -0.10139463396916230        1.0280871950937331E-003   1.4727188246009104E-003
  0.22100001049693674        3.8274432354887609E-002 -0.10177839417040929        1.0358841674265973E-003   1.4649321720888674E-003
  0.22200001054443419        3.8172462583705880E-002 -0.10216113850643421        1.0436898376452737E-003   1.4571368997044253E-003
  0.22300001059193164        3.8070110578018845E-002 -0.10254286314471407        1.0515038938601847E-003   1.4493333194225825E-003
  0.22400001063942909        3.7967377359435471E-002 -0.10292356426290371        1.0593260238431945E-003   1.4415217435537731E-003
  0.22500001068692654        3.7864263953381959E-002 -0.10330323804887402        1.0671559150400953E-003   1.4337024847313803E-003
  0.22600001073442400        3.7760771389091514E-002 -0.10368188070075018        1.0749932545831068E-003   1.4258758558992324E-003
  0.22700001078192145        3.7656900699594077E-002 -0.10405948842694970        1.0828377293033871E-003   1.4180421702990889E-003
  0.22800001082941890        3.7552652921705988E-002 -0.10443605744622039        1.0906890257435572E-003   1.4102017414581133E-003
  0.22900001087691635        3.7448029096019672E-002 -0.10481158398767823        1.0985468301702359E-003   1.4023548831763359E-003
  0.23000001092441380        3.7343030266893236E-002 -0.10518606429084509        1.1064108285865856E-003   1.3945019095141043E-003
  0.23100001097191125        3.7237657482440033E-002 -0.10555949460568646        1.1142807067448712E-003   1.3866431347795221E-003
  0.23200001101940870        3.7131911794518212E-002 -0.10593187119264896        1.1221561501590265E-003   1.3787788735158807E-003
